Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2006,2006,g/Int$,9.15,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2007,2007,t,2498800,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2007,2007,t,6154344.68,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2007,2007,t,219427.09,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2007,2007,t,8442753,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,62.53,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2007,2007,kg/cap,6.22,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2007,2007,g/Int$,11.93,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2008,2008,t,2912200,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2008,2008,t,3490576.74,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2008,2008,t,197990.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2008,2008,t,6155459,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,45.39,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2008,2008,kg/cap,4.51,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2008,2008,g/Int$,8.23,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2009,2009,t,3627800,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2009,2009,t,1565292.97,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2009,2009,t,285443.93,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2009,2009,t,4956814,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,36.39,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2009,2009,kg/cap,3.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2009,2009,g/Int$,6.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2010,2010,t,3967600,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2010,2010,t,3594038.2,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2010,2010,t,126002.75,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2010,2010,t,7411237,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,54.72,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2010,2010,kg/cap,5.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2010,2010,g/Int$,9.4,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2011,2011,t,4915100,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2011,2011,t,4286295.31,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2011,2011,t,93358.92,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2011,2011,t,9081100,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,67.42,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2011,2011,kg/cap,6.53,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2011,2011,g/Int$,11.1,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2012,2012,t,5299500,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2012,2012,t,4290258.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2012,2012,t,259275.17,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2012,2012,t,9335710,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,69.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2012,2012,kg/cap,6.67,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2012,2012,g/Int$,11.07,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2013,2013,t,5098900,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2013,2013,t,4076746.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2013,2013,t,269544.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2013,2013,t,8920455,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,66.98,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2013,2013,kg/cap,6.33,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2013,2013,g/Int$,10.38,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2014,2014,t,6104700,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2014,2014,t,5206811.6,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2014,2014,t,307266.28,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2014,2014,t,11005643,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,83.11,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2014,2014,kg/cap,7.75,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2014,2014,g/Int$,12.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2015,2015,t,6042200,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2015,2015,t,6126390.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2015,2015,t,318427.31,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2015,2015,t,10163992,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2015,2015,kg/ha,77.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2015,2015,kg/cap,7.12,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2015,2015,g/Int$,11.25,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2016,2016,t,6650400,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2016,2016,t,4103698.07,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2016,2016,t,329068.81,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2016,2016,t,11751069,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2016,2016,kg/ha,89.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2016,2016,kg/cap,8.19,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2016,2016,g/Int$,13.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2017,2017,t,5966062.8,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2017,2017,t,4985390.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2017,2017,t,303498.95,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2017,2017,t,10010284,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2017,2017,kg/ha,76.91,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2017,2017,kg/cap,6.93,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2017,2017,g/Int$,10.97,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2018,2018,t,6145883,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2018,2018,t,4970983.23,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2018,2018,t,319641.64,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2018,2018,t,9796323,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2018,2018,kg/ha,75.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2018,2018,kg/cap,6.75,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2018,2018,g/Int$,10.63,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2019,2019,t,4084104.41,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2019,2019,t,5977617.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2019,2019,t,591850.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2019,2019,t,9434393,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2019,2019,kg/ha,73.33,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2019,2019,kg/cap,6.48,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2019,2019,g/Int$,10.17,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2020,2020,t,4091647.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2020,2020,t,5831926.68,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2020,2020,t,643730.43,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2020,2020,t,9229668,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2020,2020,kg/ha,71.79,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2020,2020,kg/cap,6.33,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2020,2020,g/Int$,9.85,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2021,2021,t,4623795.6,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2021,2021,t,5024920.28,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2021,2021,t,490780.56,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2021,2021,t,9170702,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2021,2021,kg/ha,71.44,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2021,2021,kg/cap,6.29,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2021,2021,g/Int$,9.4,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2022,2022,t,4134433.35,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2022,2022,t,4956828.23,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2022,2022,t,208008.17,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2022,2022,t,8979225,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2022,2022,kg/ha,69.95,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2022,2022,kg/cap,6.16,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2022,2022,g/Int$,8.99,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),2023,2023,t,2048362.67,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),2023,2023,t,7441949.64,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),2023,2023,t,602534.02,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),2023,2023,t,8912266,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2023,2023,kg/ha,69.43,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),2023,2023,kg/cap,6.13,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),2023,2023,g/Int$,8.74,E,Estimated value,
